status,supplierArticle,incomeId,techSize,warehouseName,dateClose,barcode,number,totalPrice,nmId,date,lastChangeDate,quantity 
,VC625,677811,122,Подольск2,2020-03-07T17:48:00,5021462174929,M-Mos00273007,10495,11339577,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VD391,677811,1-3 года,Подольск2,2020-03-07T17:48:00,5021464084844,M-Mos00273007,3295,11283561,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VE130,677811,116,Подольск2,2020-03-07T17:48:00,5021465536991,M-Mos00273007,9495,11339601,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VE306,677811,122,Подольск2,2020-03-07T17:48:00,5021464187880,M-Mos00273007,11995,11339606,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VE306,677811,134,Подольск2,2020-03-07T17:48:00,5021464187903,M-Mos00273007,11995,11339606,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VE306,677811,80,Подольск2,2020-03-07T17:48:00,5021464187811,M-Mos00273007,7996,11339606,2020-03-06T00:00:00,2020-03-07T18:04:54.953,4
,VE306,677811,92,Подольск2,2020-03-07T17:48:00,5021464187835,M-Mos00273007,9995,11339606,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,NA060,677811,98,Подольск2,2020-03-07T17:48:00,5021465928468,M-Mos00273007,8990,8852779,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,NB380,677811,36C,Подольск2,2020-03-07T17:48:00,5021463102655,M-Mos00273007,15995,9552103,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,QB497_NB735,677811,104,Подольск2,2020-03-07T17:48:00,671488451129,M-Mos00273007,3990,8868549,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,RA610,677811,122,Подольск2,2020-03-07T17:48:00,5021462831358,M-Mos00273007,5495,11339483,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,RA610,677811,140,Подольск2,2020-03-07T17:48:00,5021462831556,M-Mos00273007,5495,11339483,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,RA611,677811,128,Подольск2,2020-03-07T17:48:00,5021462838425,M-Mos00273007,5495,11339484,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,SA591,677811,68,Подольск2,2020-03-07T17:48:00,5021464677008,M-Mos00273007,24975,8507605,2020-03-06T00:00:00,2020-03-07T18:04:54.953,25
,SB055,677811,62,Подольск2,2020-03-07T17:48:00,5021464863531,M-Mos00273007,29985,8507613,2020-03-06T00:00:00,2020-03-07T18:04:54.953,15
,SB066,677811,68,Подольск2,2020-03-07T17:48:00,5021463497522,M-Mos00273007,29980,8507616,2020-03-06T00:00:00,2020-03-07T18:04:54.953,20
,SD797,677811,M,Подольск2,2020-03-07T17:48:00,5021464905149,M-Mos00273007,7495,9552111,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,TA043,677811,62,Подольск2,2020-03-07T17:48:00,5021463275908,M-Mos00273007,149970,8848307,2020-03-06T00:00:00,2020-03-07T18:04:54.953,30
,TA064,677811,56,Подольск2,2020-03-07T17:48:00,5021463278589,M-Mos00273007,32970,8868548,2020-03-06T00:00:00,2020-03-07T18:04:54.953,30
,TA065,677811,62,Подольск2,2020-03-07T17:48:00,5021463278701,M-Mos00273007,14990,8868543,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,TA195,677811,62,Подольск2,2020-03-07T17:48:00,5021463299294,M-Mos00273007,14990,8848310,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,TA601,677811,62,Подольск2,2020-03-07T17:48:00,5021463608423,M-Mos00273007,19990,8868572,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,TC522_TC082,677811,134,Подольск2,2020-03-07T17:48:00,5021463466375,M-Mos00273007,10990,8606448,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,TC891,677811,80,Подольск2,2020-03-07T17:48:00,5021463443161,M-Mos00273007,41980,9354232,2020-03-06T00:00:00,2020-03-07T18:04:54.953,20
,VB371,677811,116,Подольск2,2020-03-07T17:48:00,5021462101505,M-Mos00273007,10995,11339518,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VB622,677811,98,Подольск2,2020-03-07T17:48:00,5021464086954,M-Mos00273007,9495,11339534,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VB647,677811,104,Подольск2,2020-03-07T17:48:00,5021464085261,M-Mos00273007,8795,11339535,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VB647,677811,98,Подольск2,2020-03-07T17:48:00,5021464085254,M-Mos00273007,8795,11339535,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VC010,677811,122,Подольск2,2020-03-07T17:48:00,5021464154257,M-Mos00273007,6795,11339545,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VC223,677811,134,Подольск2,2020-03-07T17:48:00,5021464190071,M-Mos00273007,3299,11339563,2020-03-06T00:00:00,2020-03-07T18:04:54.953,1
,VD202,677811,98,Подольск2,2020-03-07T17:48:00,5021462440444,M-Mos00273007,3477,11300060,2020-03-06T00:00:00,2020-03-07T18:04:54.953,3
,VD391,677811,6-8 лет,Подольск2,2020-03-07T17:48:00,5021464084875,M-Mos00273007,3295,11283561,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VE299,677811,128,Подольск2,2020-03-07T17:48:00,5021464155643,M-Mos00273007,9995,11339604,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,KA429,677811,0,Подольск2,2020-03-07T17:48:00,5050048224383,M-Mos00273007,20970,9520234,2020-03-06T00:00:00,2020-03-07T18:04:54.953,30
,KA776,677811,98,Подольск2,2020-03-07T17:48:00,5021468678001,M-Mos00273007,9990,8852773,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,KA779,677811,122,Подольск2,2020-03-07T17:48:00,5021468679473,M-Mos00273007,4495,8852774,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,NA059,677811,110,Подольск2,2020-03-07T17:48:00,5021465912184,M-Mos00273007,4495,8852778,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,QB364,677811,74,Подольск2,2020-03-07T17:48:00,5021462836179,M-Mos00273007,19990,8487397,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,QF079_QF673,677811,110,Подольск2,2020-03-07T17:48:00,5021468146098,M-Mos00273007,7995,10141963,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,SA591,677811,50,Подольск2,2020-03-07T17:48:00,5021464676964,M-Mos00273007,9990,8507605,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,SA591,677811,80,Подольск2,2020-03-07T17:48:00,5021464677091,M-Mos00273007,24975,8507605,2020-03-06T00:00:00,2020-03-07T18:04:54.953,25
,SE164_SB875,677811,110,Подольск2,2020-03-07T17:48:00,5021465313615,M-Mos00273007,3990,8486995,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,SF424,677811,134,Подольск2,2020-03-07T17:48:00,5021462619093,M-Mos00273007,798,8507743,2020-03-06T00:00:00,2020-03-07T18:04:54.953,2
,TA065,677811,68,Подольск2,2020-03-07T17:48:00,5021463278718,M-Mos00273007,14990,8868543,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,TA095,677811,68,Подольск2,2020-03-07T17:48:00,5021463282043,M-Mos00273007,29990,8848309,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,TA603,677811,68,Подольск2,2020-03-07T17:48:00,27084963731,M-Mos00273007,19990,9398815,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,TB647,677811,86,Подольск2,2020-03-07T17:48:00,5021463365043,M-Mos00273007,2299,10142012,2020-03-06T00:00:00,2020-03-07T18:04:54.953,1
,TC009,677811,140,Подольск2,2020-03-07T17:48:00,5021463236596,M-Mos00273007,12995,9354221,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,TC154,677811,122,Подольск2,2020-03-07T17:48:00,5021463483433,M-Mos00273007,6795,8868592,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,TC486_TC050,677811,98,Подольск2,2020-03-07T17:48:00,5021463439218,M-Mos00273007,4990,8606439,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,TC574_TC161,677811,122,Подольск2,2020-03-07T17:48:00,5021463485338,M-Mos00273007,3990,8606458,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,TC574_TC161,677811,134,Подольск2,2020-03-07T17:48:00,5021463485642,M-Mos00273007,3990,8606458,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,TC710,677811,92,Подольск2,2020-03-07T17:48:00,5021463501632,M-Mos00273007,8995,8868630,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,TC918_TD429,677811,98,Подольск2,2020-03-07T17:48:00,5021463658077,M-Mos00273007,19990,9098148,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,TF016,677811,110,Подольск2,2020-03-07T17:48:00,5021463906505,M-Mos00273007,4198,9872222,2020-03-06T00:00:00,2020-03-07T18:04:54.953,2
,VB404,677811,134,Подольск2,2020-03-07T17:48:00,5021464200893,M-Mos00273007,9995,11339521,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VB404,677811,98,Подольск2,2020-03-07T17:48:00,5021464200831,M-Mos00273007,9295,11339521,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VB647,677811,134,Подольск2,2020-03-07T17:48:00,5021464085322,M-Mos00273007,9495,11339535,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VB647,677811,92,Подольск2,2020-03-07T17:48:00,5021464085247,M-Mos00273007,8795,11339535,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VC017,677811,128,Подольск2,2020-03-07T17:48:00,5021464153335,M-Mos00273007,10495,11339546,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VC223,677811,80,Подольск2,2020-03-07T17:48:00,5021464189983,M-Mos00273007,2699,11339563,2020-03-06T00:00:00,2020-03-07T18:04:54.953,1
,VC625,677811,134,Подольск2,2020-03-07T17:48:00,5021462174943,M-Mos00273007,10495,11339577,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,KA776,677811,128,Подольск2,2020-03-07T17:48:00,5021468678056,M-Mos00273007,4995,8852773,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,QB215,677811,56,Подольск2,2020-03-07T17:48:00,5021462803713,M-Mos00273007,8995,9707415,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,QB364,677811,68,Подольск2,2020-03-07T17:48:00,5021462836162,M-Mos00273007,39980,8487397,2020-03-06T00:00:00,2020-03-07T18:04:54.953,20
,QB504_NB737,677811,104,Подольск2,2020-03-07T17:48:00,5021465375392,M-Mos00273007,3990,8868547,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,RA610,677811,110,Подольск2,2020-03-07T17:48:00,5021463351114,M-Mos00273007,5495,11339483,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,RA610,677811,86,Подольск2,2020-03-07T17:48:00,5021463351077,M-Mos00273007,5495,11339483,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,SD391,677811,86,Подольск2,2020-03-07T17:48:00,5021462290551,M-Mos00273007,4990,9098116,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,SD391,677811,92,Подольск2,2020-03-07T17:48:00,5021462290568,M-Mos00273007,4990,9098116,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,SE162_SB872,677811,98,Подольск2,2020-03-07T17:48:00,5021465314612,M-Mos00273007,5985,8486993,2020-03-06T00:00:00,2020-03-07T18:04:54.953,15
,TB562,677811,140,Подольск2,2020-03-07T17:48:00,5021463374625,M-Mos00273007,16794,10142011,2020-03-06T00:00:00,2020-03-07T18:04:54.953,6
,TB721_TB425,677811,110,Подольск2,2020-03-07T17:48:00,5021463420773,M-Mos00273007,22360,8606408,2020-03-06T00:00:00,2020-03-07T18:04:54.953,40
,TC289,677811,68,Подольск2,2020-03-07T17:48:00,5021463833504,M-Mos00273007,8995,9098607,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,TC512,677811,98,Подольск2,2020-03-07T17:48:00,5021463442843,M-Mos00273007,1599,8606445,2020-03-06T00:00:00,2020-03-07T18:04:54.953,1
,TC914_TC032,677811,110,Подольск2,2020-03-07T17:48:00,5021463438464,M-Mos00273007,5036,8606475,2020-03-06T00:00:00,2020-03-07T18:04:54.953,4
,TD397_TD458,677811,134,Подольск2,2020-03-07T17:48:00,5021463349753,M-Mos00273007,13995,8868656,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VA003,677811,68,Подольск2,2020-03-07T17:48:00,5021464139872,M-Mos00273007,5697,11282535,2020-03-06T00:00:00,2020-03-07T18:04:54.953,3
,VA069,677811,Newborn,Подольск2,2020-03-07T17:48:00,5021465523984,M-Mos00273007,2590,11283552,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,VA089,677811,92,Подольск2,2020-03-07T17:48:00,5021464140472,M-Mos00273007,1999,11339494,2020-03-06T00:00:00,2020-03-07T18:04:54.953,1
,VB404,677811,140,Подольск2,2020-03-07T17:48:00,5021464200909,M-Mos00273007,9995,11339521,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VB442,677811,98,Подольск2,2020-03-07T17:48:00,5021462103950,M-Mos00273007,2499,11339526,2020-03-06T00:00:00,2020-03-07T18:04:54.953,1
,VC010,677811,140,Подольск2,2020-03-07T17:48:00,5021464154288,M-Mos00273007,6795,11339545,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VC010,677811,98,Подольск2,2020-03-07T17:48:00,5021464154219,M-Mos00273007,6295,11339545,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VC335,677811,92,Подольск2,2020-03-07T17:48:00,5021464176020,M-Mos00273007,399,11339570,2020-03-06T00:00:00,2020-03-07T18:04:54.953,1
,VC625,677811,104,Подольск2,2020-03-07T17:48:00,5021462174844,M-Mos00273007,9495,11339577,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VC625,677811,140,Подольск2,2020-03-07T17:48:00,5021462174950,M-Mos00273007,10495,11339577,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VD353,677811,3-6 лет,Подольск2,2020-03-07T17:48:00,5021464042431,M-Mos00273007,3295,11283560,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VE130,677811,128,Подольск2,2020-03-07T17:48:00,5021465537189,M-Mos00273007,10495,11339601,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VE299,677811,116,Подольск2,2020-03-07T17:48:00,5021464155629,M-Mos00273007,9295,11339604,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VE299,677811,98,Подольск2,2020-03-07T17:48:00,5021464155599,M-Mos00273007,9295,11339604,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VE300,677811,110,Подольск2,2020-03-07T17:48:00,5021464182205,M-Mos00273007,2099,11339605,2020-03-06T00:00:00,2020-03-07T18:04:54.953,1
,VE306,677811,104,Подольск2,2020-03-07T17:48:00,5021464187859,M-Mos00273007,10995,11339606,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VE130,677811,140,Подольск2,2020-03-07T17:48:00,5021465537202,M-Mos00273007,10495,11339601,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VE300,677811,116,Подольск2,2020-03-07T17:48:00,5021464182212,M-Mos00273007,10495,11339605,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,KA776,677811,116,Подольск2,2020-03-07T17:48:00,5021468678032,M-Mos00273007,9990,8852773,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,MG568,677811,0,Подольск2,2020-03-07T17:48:00,5021462470847,M-Mos00273007,6990,9520236,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,NA057,677811,134,Подольск2,2020-03-07T17:48:00,5021465845901,M-Mos00273007,8990,8852776,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,QF079_QF673,677811,104,Подольск2,2020-03-07T17:48:00,5021468144452,M-Mos00273007,17589,10141963,2020-03-06T00:00:00,2020-03-07T18:04:54.953,11
,RA611,677811,110,Подольск2,2020-03-07T17:48:00,5021463351336,M-Mos00273007,5495,11339484,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,SB655,677811,98,Подольск2,2020-03-07T17:48:00,5021465349157,M-Mos00273007,5590,8606373,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,SE164_SB875,677811,128,Подольск2,2020-03-07T17:48:00,5021464929091,M-Mos00273007,3990,8486995,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,TA063,677811,80,Подольск2,2020-03-07T17:48:00,5021463278541,M-Mos00273007,45980,9400013,2020-03-06T00:00:00,2020-03-07T18:04:54.953,20
,TA064,677811,62,Подольск2,2020-03-07T17:48:00,5021463278596,M-Mos00273007,32970,8868548,2020-03-06T00:00:00,2020-03-07T18:04:54.953,30
,TA481,677811,62,Подольск2,2020-03-07T17:48:00,8712930035329,M-Mos00273007,29990,8868567,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,TB714_TB418,677811,86,Подольск2,2020-03-07T17:48:00,5021463407958,M-Mos00273007,11495,8606405,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,TB721_TB425,677811,98,Подольск2,2020-03-07T17:48:00,5021463420759,M-Mos00273007,11180,8606408,2020-03-06T00:00:00,2020-03-07T18:04:54.953,20
,TC292,677811,68,Подольск2,2020-03-07T17:48:00,5021463537303,M-Mos00273007,26982,9098143,2020-03-06T00:00:00,2020-03-07T18:04:54.953,18
,TC486_TC050,677811,86,Подольск2,2020-03-07T17:48:00,5021463439195,M-Mos00273007,6986,8606439,2020-03-06T00:00:00,2020-03-07T18:04:54.953,14
,TC487_TC051,677811,86,Подольск2,2020-03-07T17:48:00,5021463439300,M-Mos00273007,2495,8606440,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,TC574_TC161,677811,116,Подольск2,2020-03-07T17:48:00,5021463647569,M-Mos00273007,7980,8606458,2020-03-06T00:00:00,2020-03-07T18:04:54.953,20
,TC914_TC032,677811,134,Подольск2,2020-03-07T17:48:00,5021463455447,M-Mos00273007,13590,8606475,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,VA076,677811,62,Подольск2,2020-03-07T17:48:00,5021464144029,M-Mos00273007,12495,11339493,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VB371,677811,86,Подольск2,2020-03-07T17:48:00,5021462100775,M-Mos00273007,9995,11339518,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VB653,677811,134,Подольск2,2020-03-07T17:48:00,5021464086626,M-Mos00273007,10495,11339537,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VC010,677811,134,Подольск2,2020-03-07T17:48:00,5021464154271,M-Mos00273007,6795,11339545,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VC017,677811,122,Подольск2,2020-03-07T17:48:00,5021464153328,M-Mos00273007,10495,11339546,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VC017,677811,86,Подольск2,2020-03-07T17:48:00,5021464153267,M-Mos00273007,8995,11339546,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VC223,677811,110,Подольск2,2020-03-07T17:48:00,5021464190033,M-Mos00273007,2999,11339563,2020-03-06T00:00:00,2020-03-07T18:04:54.953,1
,VD202,677811,134,Подольск2,2020-03-07T17:48:00,5021462440512,M-Mos00273007,1159,11300060,2020-03-06T00:00:00,2020-03-07T18:04:54.953,1
,VE299,677811,122,Подольск2,2020-03-07T17:48:00,5021464155636,M-Mos00273007,9995,11339604,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VE300,677811,98,Подольск2,2020-03-07T17:48:00,5021464182182,M-Mos00273007,10495,11339605,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VE306,677811,110,Подольск2,2020-03-07T17:48:00,5021464187866,M-Mos00273007,10995,11339606,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,VE306,677811,128,Подольск2,2020-03-07T17:48:00,5021464187897,M-Mos00273007,11995,11339606,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,KA035,677811,74,Подольск2,2020-03-07T17:48:00,5021468525282,M-Mos00273007,4590,8467695,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,KA436,677811,0,Подольск2,2020-03-07T17:48:00,5050048239400,M-Mos00273007,27960,9520235,2020-03-06T00:00:00,2020-03-07T18:04:54.953,40
,NA057,677811,92,Подольск2,2020-03-07T17:48:00,5021465839528,M-Mos00273007,17980,8852776,2020-03-06T00:00:00,2020-03-07T18:04:54.953,20
,PE166,677811,86,Подольск2,2020-03-07T17:48:00,5021464051228,M-Mos00273007,4995,8868534,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,PG977,677811,0,Подольск2,2020-03-07T17:48:00,5021466731173,M-Mos00273007,9180,9520246,2020-03-06T00:00:00,2020-03-07T18:04:54.953,20
,QB496_NB734,677811,122,Подольск2,2020-03-07T17:48:00,5021462888666,M-Mos00273007,3990,8868536,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,QB504_NB737,677811,86,Подольск2,2020-03-07T17:48:00,5021465374500,M-Mos00273007,3990,8868547,2020-03-06T00:00:00,2020-03-07T18:04:54.953,10
,QE972,677811,0,Подольск2,2020-03-07T17:48:00,5021462943389,M-Mos00273007,26970,9655054,2020-03-06T00:00:00,2020-03-07T18:04:54.953,30
,SA591,677811,62,Подольск2,2020-03-07T17:48:00,5021464676995,M-Mos00273007,49950,8507605,2020-03-06T00:00:00,2020-03-07T18:04:54.953,50
,SD467,677811,98,Подольск2,2020-03-07T17:48:00,5021462268703,M-Mos00273007,998,9098119,2020-03-06T00:00:00,2020-03-07T18:04:54.953,2
,SD797,677811,L,Подольск2,2020-03-07T17:48:00,5021464905248,M-Mos00273007,7495,9552111,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
,TA063,677811,74,Подольск2,2020-03-07T17:48:00,5021463278534,M-Mos00273007,34485,9400013,2020-03-06T00:00:00,2020-03-07T18:04:54.953,15
,TA195,677811,56,Подольск2,2020-03-07T17:48:00,5021463299126,M-Mos00273007,7495,8848310,2020-03-06T00:00:00,2020-03-07T18:04:54.953,5
